game_id,points,building,jovian,power,science,city,event,space,earth,plant,animal,microbe,totalVp,totalPrice
Game1297,95,1,1,0,2,0,2,0,0,2,1,2,4,111
Game1298,114,2,0,0,1,0,1,0,2,1,1,0,1,61
Game1299,101,0,0,1,1,0,4,5,1,0,0,0,0,98
Game1300,117,0,0,0,3,0,2,2,1,1,1,2,2,169
Game1301,75,2,0,0,3,1,1,1,2,1,0,0,0,95
Game1302,75,2,0,1,1,0,2,2,0,1,0,0,0,102
Game1303,92,2,0,1,1,0,1,0,0,0,1,0,0,63
Game1304,90,2,0,1,1,0,0,0,2,1,1,0,1,85
Game1305,102,1,0,0,0,0,0,0,1,4,0,0,2,104
Game1306,78,2,1,0,1,0,2,1,1,2,0,0,4,115
Game1307,115,0,2,0,1,0,2,4,0,0,0,0,3,99
Game1308,104,3,0,0,2,0,2,2,2,1,0,0,1,143
Game1309,108,2,1,1,1,1,2,4,0,0,0,1,1,161
Game1310,66,3,0,0,0,0,1,3,2,0,1,0,0,133
Game1311,77,2,0,1,2,0,1,2,1,0,0,0,1,102
Game1312,113,1,1,0,0,1,0,3,0,0,0,0,3,112
Game1313,82,4,0,0,1,1,0,0,0,0,0,0,3,85
Game1314,94,2,0,1,1,0,2,2,2,0,0,0,0,103
Game1315,92,1,1,1,0,0,3,3,3,0,1,0,1,126
Game1316,87,1,3,0,1,0,0,2,0,0,0,0,6,133
Game1317,80,0,1,0,0,2,2,3,0,0,0,0,3,91
Game1318,86,1,0,0,3,1,0,1,0,0,0,0,6,120
Game1319,73,1,0,0,4,0,1,1,0,1,1,0,3,135
Game1320,82,3,0,1,0,1,2,1,0,0,0,1,1,112
Game1321,74,2,0,0,0,0,1,0,0,1,0,0,0,71
Game1322,80,0,0,0,1,0,1,0,2,2,0,3,1,108
Game1323,101,0,1,1,1,0,2,4,1,0,0,0,2,158
Game1324,95,4,0,1,0,0,1,1,0,0,0,0,0,87
Game1325,98,1,1,0,0,0,1,1,4,0,0,0,1,98
Game1326,89,4,0,1,1,1,1,1,0,2,0,0,0,105
Game1327,68,2,2,1,0,0,0,1,2,1,0,1,5,132
Game1328,99,2,0,0,2,0,0,0,1,1,0,0,2,83
Game1329,80,3,1,2,2,0,2,1,0,0,0,0,1,120
Game1330,78,2,1,1,1,0,0,0,1,0,0,1,1,106
Game1331,105,1,1,0,2,0,1,2,1,1,0,0,5,123
Game1332,86,0,0,0,0,0,4,3,1,1,1,0,0,162
Game1333,91,3,0,1,1,0,0,0,2,0,0,1,1,113
Game1334,87,2,0,0,0,0,1,2,1,1,0,0,0,143
Game1335,96,1,0,1,2,0,1,1,2,0,0,1,0,125
Game1336,99,2,1,0,0,0,1,1,2,0,0,0,2,84
Game1337,90,3,0,0,0,0,1,2,1,0,0,1,0,116
Game1338,92,1,0,0,0,1,1,1,0,0,0,1,0,83
Game1339,104,2,0,0,2,1,1,0,0,0,0,1,0,61
Game1340,75,4,1,0,1,0,1,1,1,0,0,2,4,141
Game1341,79,1,0,1,1,0,4,1,1,0,0,0,0,74
Game1342,98,4,1,0,4,1,0,0,1,1,0,1,4,126
Game1343,89,0,1,0,1,0,3,3,1,1,0,1,0,150
Game1344,87,1,0,0,0,1,2,1,3,1,0,0,0,124
Game1345,65,1,0,0,1,0,4,3,2,0,0,1,0,112
Game1346,97,1,2,0,0,0,2,1,0,0,0,0,2,97
Game1347,110,6,0,0,2,2,0,0,1,0,0,0,2,99
Game1348,88,3,1,1,0,0,0,1,1,0,0,0,2,87
Game1349,81,1,1,0,1,1,0,2,0,0,0,0,3,129
Game1350,90,2,0,1,0,0,0,0,0,1,0,0,1,96
Game1351,96,2,0,1,2,1,0,4,1,0,0,0,4,114
Game1352,127,6,0,1,2,2,1,0,1,2,0,1,1,123
Game1353,89,3,0,1,1,0,0,0,1,1,0,0,1,88
Game1354,82,2,0,1,1,1,4,3,2,1,0,0,0,113
Game1355,127,2,2,0,1,0,1,4,1,1,0,1,2,178
Game1356,82,2,2,0,1,1,1,2,2,2,1,1,5,137
Game1357,78,1,0,1,0,0,0,1,1,2,0,0,0,51
Game1358,80,2,1,0,2,0,0,1,0,0,1,0,4,85
Game1359,93,2,0,0,1,1,2,1,2,0,1,0,0,121
Game1360,91,1,0,0,2,0,1,0,0,1,0,1,0,54
Game1361,93,0,1,1,2,0,2,5,1,1,0,1,2,127
Game1362,126,2,3,0,1,1,1,3,0,1,0,1,5,154
Game1363,75,1,0,1,3,0,0,2,2,0,0,0,2,127
Game1364,86,4,0,0,3,1,0,0,0,2,0,0,4,125
Game1365,93,0,1,1,1,0,1,3,1,2,0,0,0,123
Game1366,89,1,0,2,3,0,0,0,0,2,0,0,3,107
Game1367,84,5,0,1,0,1,0,0,1,1,0,1,1,112
Game1368,113,2,0,1,0,1,0,1,0,2,0,2,0,94
Game1369,93,2,0,1,1,1,0,1,1,1,0,0,0,117
Game1370,108,1,0,0,2,1,1,2,0,0,0,0,3,108
Game1371,97,4,1,2,0,1,0,1,1,0,1,1,1,133
Game1372,91,3,0,0,1,2,0,1,0,2,2,1,7,148
Game1373,87,2,0,1,0,0,2,1,0,0,0,1,1,95
Game1374,74,4,0,2,1,0,0,0,1,2,0,0,1,99
Game1375,86,3,0,1,1,0,2,3,2,0,1,0,2,113
Game1376,104,4,0,1,0,1,0,1,0,0,0,0,1,115
Game1377,85,3,0,1,2,0,1,1,1,0,0,0,3,113
Game1378,82,1,0,0,2,0,1,0,1,0,2,0,1,101
Game1379,108,1,1,1,2,0,1,2,0,1,1,1,4,156
Game1380,95,3,0,1,1,0,1,1,1,1,0,0,2,133
Game1381,108,0,0,0,0,0,1,3,0,0,0,0,0,108
Game1382,84,4,0,0,3,1,1,1,1,0,0,0,2,92
Game1383,83,2,0,0,0,0,1,0,1,2,0,0,0,91
Game1384,71,5,0,1,1,0,1,1,2,0,0,1,0,94
Game1385,110,4,0,2,2,0,1,1,0,0,0,0,3,119
Game1386,83,2,0,1,0,1,1,1,2,2,0,0,2,123
Game1387,120,2,1,0,3,0,2,4,3,2,0,0,3,173
Game1388,123,1,0,0,1,0,3,2,1,1,1,0,3,132
Game1389,103,1,2,0,0,1,1,3,0,0,0,0,6,136
Game1390,121,1,0,0,0,0,2,2,1,2,0,0,0,136
Game1391,110,4,0,2,2,0,1,1,0,0,0,1,1,102
Game1392,103,2,0,2,2,0,2,1,0,0,0,0,0,133
Game1393,87,0,1,0,0,0,1,2,3,0,0,0,2,138
Game1394,102,3,0,3,3,0,1,1,1,3,1,1,6,137
Game1395,87,3,0,1,2,0,1,0,2,0,0,0,3,106
Game1396,94,2,0,0,0,0,2,1,0,3,0,0,2,131
Game1397,93,2,1,0,0,1,2,3,0,0,0,0,2,112
Game1398,111,2,0,1,0,0,1,0,1,0,0,0,0,65
Game1399,94,1,0,0,0,0,0,0,1,2,1,0,1,129
Game1400,123,2,2,0,0,1,1,1,0,0,0,0,1,124
Game1401,119,4,0,1,3,0,0,2,0,0,0,1,5,105
Game1402,81,3,0,1,2,0,0,1,2,0,0,0,2,103
Game1403,84,2,1,1,1,0,0,1,0,1,0,0,2,99
Game1404,94,1,0,0,1,0,0,0,3,0,1,2,0,76
Game1405,73,1,0,0,0,0,1,1,0,3,1,0,0,143
Game1406,104,2,0,0,2,0,2,1,0,0,0,0,1,92
Game1407,113,2,1,0,0,0,1,2,0,0,0,0,2,86
Game1408,76,0,1,0,0,1,0,1,2,0,0,0,4,113
Game1409,86,1,0,0,0,0,0,0,3,1,1,0,2,89
Game1410,81,3,0,1,2,0,1,2,0,0,0,0,1,89
Game1411,61,3,0,0,1,0,0,0,1,1,1,0,1,100
Game1412,71,1,2,0,1,1,1,3,0,1,0,1,0,156
Game1413,97,1,0,0,0,0,1,1,2,4,2,1,4,129
Game1414,108,3,0,1,1,1,2,0,0,0,0,0,0,82
Game1415,66,2,0,0,0,2,1,1,0,2,1,0,1,124
Game1416,94,2,0,1,0,1,1,1,1,2,0,1,0,91
Game1417,85,1,3,0,0,0,0,2,0,0,0,0,2,117
Game1418,81,3,2,0,0,0,0,0,1,0,0,0,4,74
Game1419,77,1,0,2,1,1,0,0,1,1,0,0,2,88
Game1420,99,2,2,1,1,0,0,2,0,0,0,1,2,132
Game1421,90,4,1,3,0,0,0,1,0,0,0,0,2,106
Game1422,94,1,1,0,0,0,1,2,1,1,0,0,2,84
Game1423,82,1,2,1,2,0,1,4,0,1,0,0,1,132
Game1424,93,0,2,0,0,0,0,3,0,0,0,0,3,92
Game1425,83,2,0,0,0,0,0,0,0,0,0,0,0,60
Game1426,81,0,1,0,0,0,0,1,1,0,0,0,0,73
Game1427,79,0,0,1,2,0,0,0,0,3,0,0,1,96
Game1428,111,2,0,0,0,0,1,1,0,0,0,0,0,61
Game1429,106,1,1,0,2,0,2,0,0,0,0,0,1,78
Game1430,89,2,2,0,1,1,1,3,1,0,0,0,4,127
Game1431,90,0,2,1,2,0,0,3,1,1,0,0,2,124
Game1432,103,2,1,0,0,0,1,3,0,0,0,2,2,120
Game1433,108,1,2,0,0,0,1,2,0,1,0,0,4,98
Game1434,81,0,2,1,0,0,1,4,0,0,0,0,1,123
Game1435,89,3,0,2,2,0,2,1,0,0,0,0,1,86
Game1436,117,1,1,0,0,0,1,1,0,0,0,0,0,64
Game1437,87,0,0,1,4,0,1,1,0,1,0,1,3,118
Game1438,106,1,1,0,2,1,0,1,1,0,0,0,4,107
Game1439,86,0,0,0,0,0,2,1,3,1,0,0,0,117
Game1440,90,1,0,0,0,0,3,0,2,0,1,0,0,51
Game1441,93,0,0,0,2,0,0,0,0,0,1,0,3,65
Game1442,83,1,0,1,0,1,0,2,2,0,0,0,4,103
Game1443,93,0,1,0,2,0,1,2,0,0,0,0,2,120
Game1444,89,0,1,1,2,1,1,2,0,1,0,0,0,118
Game1445,79,1,0,0,0,0,1,0,1,1,0,0,0,45
Game1446,92,0,1,0,1,0,0,1,2,0,0,0,0,120
Game1447,80,4,1,0,1,1,0,0,0,0,0,1,1,96
Game1448,97,2,0,0,4,0,0,0,0,0,0,0,4,72
Game1449,87,3,0,0,1,0,0,0,0,1,0,0,2,67
Game1450,84,3,0,3,4,0,0,0,0,0,0,0,0,97
Game1451,96,3,1,0,1,1,0,1,0,3,0,0,2,133
Game1452,101,2,1,0,0,1,1,2,2,0,0,0,1,115
Game1453,94,5,0,0,3,2,0,0,0,1,1,1,1,128
Game1454,83,3,0,1,0,0,0,2,0,2,2,0,2,147
Game1455,142,4,0,0,0,0,1,0,2,0,1,1,0,81
Game1456,108,0,0,0,0,0,4,1,3,0,0,0,0,107
Game1457,93,1,0,0,0,0,2,0,0,1,2,0,0,94
Game1458,87,0,0,0,1,0,4,2,1,1,0,0,0,78
Game1459,82,1,0,1,0,0,0,0,1,0,1,0,0,77
Game1460,89,1,1,1,0,0,2,1,0,2,1,0,3,116
Game1461,87,2,2,1,1,0,0,3,0,0,1,0,2,95
Game1462,104,2,0,0,1,1,3,3,1,1,0,1,2,157
Game1463,86,0,0,0,4,0,1,1,1,0,1,0,4,87
Game1464,90,0,0,1,0,0,0,2,0,0,1,1,0,114
Game1465,120,1,0,0,2,0,1,1,2,0,0,0,2,95
Game1466,118,1,2,1,3,0,0,1,0,0,0,0,1,104
Game1467,118,1,0,0,4,0,3,4,2,0,0,0,4,173
Game1468,91,1,0,0,1,0,0,1,0,3,2,0,1,77
Game1469,81,1,2,1,2,0,1,2,0,2,0,0,5,117
Game1470,75,4,0,1,0,0,3,2,0,1,0,0,0,114
Game1471,90,1,0,0,1,0,2,1,0,3,0,1,0,96
Game1472,93,4,0,0,0,1,0,0,1,0,0,0,1,91
Game1473,96,7,0,1,1,0,0,0,0,1,0,0,5,111
Game1474,112,0,1,0,0,0,0,1,0,2,0,0,2,99
Game1475,80,3,1,0,1,0,1,1,0,2,0,0,1,123
Game1476,119,2,0,0,2,0,2,1,2,0,2,1,2,138
Game1477,100,2,0,0,0,0,0,0,2,1,1,0,1,85
Game1478,159,3,2,0,0,1,2,5,0,1,0,0,2,153
Game1479,99,3,0,1,1,0,2,1,1,2,0,0,1,147
Game1480,117,6,0,1,0,2,1,1,1,0,0,0,3,123
Game1481,103,1,0,0,3,0,3,2,2,0,1,1,1,153
Game1482,84,3,1,0,1,0,0,1,1,0,0,0,2,117
Game1483,104,1,0,0,0,0,3,1,2,2,0,0,1,94
Game1484,116,4,0,0,1,0,1,1,1,2,0,0,5,128
Game1485,127,1,0,0,1,0,2,3,1,0,0,1,1,86
Game1486,102,2,0,0,1,0,1,0,0,1,1,0,0,87
Game1487,104,1,0,0,0,0,1,2,1,3,1,1,2,116
Game1488,111,1,0,0,1,0,1,0,0,1,0,1,0,74
Game1489,122,3,0,0,2,1,1,0,1,2,0,0,2,86
Game1490,86,2,1,2,0,0,0,1,1,1,1,0,2,126
Game1491,105,3,0,0,1,1,1,1,2,0,0,0,1,115
Game1492,83,1,0,1,0,0,2,5,1,0,0,1,1,108
Game1493,107,3,0,0,1,1,0,0,0,2,1,1,0,104
Game1494,99,1,2,0,2,0,3,2,0,0,0,0,4,130
Game1495,95,1,0,0,2,0,0,1,0,4,1,1,5,100
Game1496,96,5,0,1,1,0,0,0,0,0,0,0,2,88
Game1497,87,4,0,1,1,2,1,1,0,1,0,0,1,130
Game1498,89,1,0,0,1,1,1,1,2,0,0,0,2,123
Game1499,113,1,0,0,4,0,0,0,2,1,0,1,4,91
Game1500,104,1,0,0,0,0,1,1,1,2,1,0,1,104
Game1501,99,1,0,0,0,0,3,2,2,0,0,0,0,90
Game1502,120,1,0,1,3,0,2,0,0,0,0,1,0,67
Game1503,128,4,0,3,0,0,0,0,1,1,0,0,2,80
Game1504,95,4,0,1,1,0,2,0,2,1,0,1,0,121
Game1505,109,1,0,1,1,0,1,0,1,3,0,1,2,106
Game1506,81,2,0,1,0,1,1,1,1,1,1,1,3,125
Game1507,96,4,0,3,3,0,2,1,1,2,3,1,5,140
Game1508,116,6,0,0,1,0,0,0,1,0,0,1,1,96
Game1509,80,2,1,0,0,0,0,1,0,4,0,0,2,107
Game1510,93,2,0,0,0,0,3,1,0,1,0,1,0,88
Game1511,84,6,0,0,2,1,1,1,0,0,0,0,2,138
Game1512,147,1,1,0,1,0,2,2,1,0,0,0,2,140
Game1513,91,3,0,2,3,0,2,1,3,0,0,0,1,141
Game1514,108,2,0,0,2,0,2,1,1,1,0,0,0,94
Game1515,85,2,0,0,0,1,0,0,0,1,0,0,1,81
Game1516,105,3,2,1,2,0,0,2,0,0,0,1,2,152
Game1517,89,2,0,2,3,0,3,2,1,0,0,0,1,99
Game1518,99,3,0,0,1,0,2,2,2,1,1,0,1,139
Game1519,91,0,0,0,1,0,3,2,1,1,0,0,1,116
Game1520,83,3,0,0,0,0,2,2,1,2,1,1,7,144
Game1521,82,2,0,1,0,0,3,1,1,0,0,0,1,76
Game1522,108,0,0,1,3,0,2,1,0,3,1,1,2,139
Game1523,91,2,0,1,4,0,1,1,1,0,0,0,4,125
Game1524,110,3,1,0,0,0,1,0,1,0,0,0,3,74
Game1525,96,3,0,1,0,0,3,2,2,0,0,0,0,126
Game1526,90,1,0,0,3,0,2,0,2,1,0,0,1,111
Game1527,92,1,1,0,1,0,2,1,3,1,0,0,5,115
Game1528,91,1,0,0,2,0,2,2,2,1,0,1,5,197
Game1529,118,1,0,0,0,0,2,3,3,0,1,1,2,114
Game1530,83,1,0,0,1,0,1,1,1,1,1,0,1,81
Game1531,106,1,1,2,0,0,2,3,1,0,0,0,1,127
Game1532,112,2,0,0,1,0,1,1,1,0,1,1,0,91
Game1533,88,2,0,1,6,0,2,0,0,0,0,0,3,99
Game1534,83,1,1,0,1,0,1,1,2,2,1,0,1,132
Game1535,101,2,0,1,1,0,2,3,1,0,0,0,2,110
Game1536,130,1,0,0,1,1,1,4,1,0,0,0,5,87
Game1537,108,3,0,0,0,0,0,0,3,0,0,0,3,99
Game1538,105,1,1,0,2,0,1,3,0,0,0,1,1,95
Game1539,101,2,0,0,0,0,2,3,3,0,0,0,2,87
Game1540,70,3,0,1,3,0,1,2,2,0,0,0,3,118
Game1541,91,3,0,0,1,1,2,3,2,1,0,0,1,118
Game1542,84,2,0,0,1,1,1,1,0,0,0,0,4,124
Game1543,77,1,0,0,1,0,5,1,3,0,1,1,0,111
Game1544,75,5,0,2,2,0,0,0,2,0,0,2,0,121
Game1545,101,1,0,0,3,0,0,1,1,1,0,0,4,86
Game1546,108,4,0,0,0,1,2,0,0,2,0,1,1,105
Game1547,87,2,1,0,0,1,0,1,1,2,1,0,1,89
Game1548,85,0,0,0,2,0,0,2,1,0,1,1,0,66
Game1549,92,1,0,0,1,1,2,1,1,0,0,0,3,116
Game1550,79,3,0,0,1,1,1,0,0,1,0,1,0,89
Game1551,69,1,0,0,1,0,2,2,0,0,0,0,2,139
Game1552,115,2,0,0,1,0,2,1,2,1,0,1,1,75
Game1553,113,1,0,1,2,0,0,0,0,1,1,1,0,76
Game1554,78,0,0,0,1,0,1,2,0,0,0,2,0,88
Game1555,103,1,0,0,1,0,0,0,0,3,0,0,0,81
Game1556,137,2,0,0,3,1,0,1,1,2,1,2,0,134
