game_id,points,building,jovian,power,science,city,event,space,earth,plant,animal,microbe,totalVp,totalPrice,corporation
Game1106,118,1,1,1,0,2,0,2,3,0,0,0,5,90,mining guild
Game1107,89,1,1,1,0,1,3,5,0,0,0,0,5,123,helion
Game1108,76,1,0,0,1,1,2,1,2,1,0,1,0,75,tharsis republic
Game1109,93,4,1,1,0,2,1,0,1,0,0,0,2,68,mining guild
Game1110,84,0,0,0,2,0,0,2,1,0,0,0,3,60,saturn systems
Game1111,93,0,2,0,0,0,1,3,2,0,0,0,2,112,credicor
Game1112,78,5,0,2,1,1,2,1,0,0,0,0,0,79,interplanetary cinematics
Game1113,98,1,0,0,0,1,0,0,0,1,0,0,0,24,ecoline
Game1114,96,5,0,0,2,1,0,1,0,0,0,1,1,72,phobolog
Game1115,119,2,0,1,2,0,3,2,1,0,0,0,2,69,phobolog
Game1116,79,2,1,1,3,1,0,2,1,0,0,0,1,88,interplanetary cinematics
Game1117,75,1,0,0,2,0,0,0,0,2,0,1,0,49,mining guild
Game1118,124,2,0,0,1,0,0,2,0,0,0,0,2,38,phobolog
Game1119,102,2,1,0,0,0,1,2,3,0,0,0,1,119,credicor
Game1120,115,2,3,0,2,1,0,3,0,0,0,0,7,129,helion
Game1121,85,2,0,0,3,0,1,0,0,0,0,0,2,58,interplanetary cinematics
Game1122,79,0,0,0,0,0,3,1,2,1,0,0,1,51,united nations mars initiative
Game1123,91,1,0,0,1,0,1,1,1,2,1,1,3,74,tharsis republic
Game1124,112,0,0,1,2,0,0,1,1,0,0,1,3,62,phobolog
Game1125,89,2,0,1,0,0,1,1,0,0,0,0,0,43,mining guild
Game1126,85,3,0,4,1,0,0,0,1,1,1,1,1,95,teractor
Game1127,71,1,0,0,1,0,1,1,0,1,0,0,0,29,mining guild
Game1128,108,2,1,0,1,0,1,2,0,0,0,0,1,68,saturn systems
Game1129,84,0,0,0,0,0,1,1,0,1,0,0,0,48,phobolog
Game1130,104,2,0,0,0,0,0,0,1,3,0,0,0,69,tharsis republic
Game1131,108,2,0,0,1,1,0,0,1,1,0,1,1,53,tharsis republic
Game1132,87,0,0,0,0,0,0,0,1,2,0,0,0,38,mining guild
Game1133,108,2,0,0,3,0,2,1,0,0,0,0,2,33,tharsis republic
Game1134,70,2,0,1,0,0,0,1,0,0,0,0,0,48,phobolog
Game1135,95,0,1,0,3,0,2,2,0,0,0,0,3,62,saturn systems
Game1136,90,0,1,0,0,0,0,2,3,0,0,0,2,66,saturn systems
Game1137,96,2,0,0,2,0,2,1,0,0,0,1,1,41,credicor
Game1138,78,1,1,0,1,1,1,4,1,0,0,0,3,76,phobolog
Game1139,80,2,0,1,0,0,1,0,2,1,0,0,0,58,interplanetary cinematics
Game1140,77,1,0,0,1,0,2,1,1,0,0,0,0,44,thorgate
Game1141,75,2,0,1,0,0,1,1,1,2,0,1,0,42,inventrix
Game1142,84,3,0,1,1,1,0,0,1,0,0,1,2,54,teractor
Game1143,159,2,0,1,4,0,1,2,0,0,0,0,3,56,helion
Game1144,92,1,0,0,2,0,1,0,1,0,0,0,3,56,mining guild
Game1145,78,3,1,1,0,0,0,0,0,0,0,0,1,39,tharsis republic
Game1146,100,3,0,1,1,0,4,2,2,0,0,0,1,64,helion
Game1147,117,3,1,1,0,0,2,1,2,0,0,0,2,60,interplanetary cinematics
Game1148,94,3,0,0,2,1,1,0,0,1,0,0,1,77,ecoline
Game1149,87,1,2,1,0,0,1,2,0,0,0,0,1,74,phobolog
Game1150,92,1,0,0,1,0,3,0,1,0,0,0,0,43,interplanetary cinematics
Game1151,100,3,0,2,0,0,1,1,1,1,0,0,0,47,credicor
Game1152,107,3,0,0,2,1,1,2,2,0,0,1,2,82,teractor
Game1153,90,1,0,0,3,1,1,1,0,1,1,2,5,82,helion
Game1154,89,2,0,1,0,0,0,0,1,0,0,2,2,64,saturn systems
Game1155,110,2,0,1,0,1,0,0,1,0,0,0,0,29,tharsis republic
Game1156,94,3,0,0,1,1,1,2,1,0,0,0,2,99,thorgate
Game1157,99,2,0,1,0,0,0,0,0,0,0,0,0,18,thorgate
Game1158,119,0,0,0,1,0,1,1,1,0,0,0,0,36,united nations mars initiative
Game1159,108,1,0,1,1,1,1,1,0,3,1,0,0,67,ecoline
Game1160,86,2,0,1,0,1,0,1,0,0,0,0,0,53,inventrix
Game1161,97,5,0,2,0,1,2,1,0,0,0,0,1,95,thorgate
Game1162,92,1,2,1,0,0,1,2,2,0,0,0,2,61,saturn systems
Game1163,113,1,0,0,2,0,1,2,3,0,0,1,1,92,credicor
Game1164,92,2,1,1,0,0,1,1,1,0,0,1,2,71,interplanetary cinematics
Game1165,106,1,1,0,1,0,0,1,1,1,0,0,1,52,mining guild
Game1166,96,2,0,0,3,1,3,1,1,0,0,0,1,53,thorgate
Game1167,106,2,1,0,3,0,0,1,0,0,0,0,6,73,credicor
Game1168,88,0,1,1,0,0,2,3,1,0,0,0,2,76,phobolog
Game1169,90,5,0,1,3,1,0,1,1,0,0,0,5,106,interplanetary cinematics
Game1170,118,0,0,0,0,0,2,1,0,0,0,0,0,29,tharsis republic
Game1171,84,2,0,1,1,0,1,1,0,0,0,0,4,58,interplanetary cinematics
Game1172,90,1,0,1,1,0,1,2,1,0,0,0,0,36,united nations mars initiative
Game1173,114,4,0,0,3,0,1,1,2,0,0,0,2,63,mining guild
Game1174,77,0,2,0,0,0,1,1,0,1,0,0,1,50,phobolog
Game1175,86,1,0,1,0,0,2,2,0,2,0,0,0,78,teractor
Game1176,118,2,0,0,2,0,2,1,2,0,0,0,2,57,teractor
Game1177,107,3,0,1,1,1,1,2,0,0,0,0,2,77,interplanetary cinematics
Game1178,96,0,0,0,1,0,1,0,0,0,0,2,1,40,helion
Game1179,86,3,0,1,1,2,2,1,0,0,0,0,0,83,mining guild
Game1180,96,2,1,1,0,0,1,1,1,0,0,0,1,60,saturn systems
Game1181,89,1,0,0,0,1,2,1,1,0,1,0,2,92,helion
Game1182,105,2,0,1,0,0,1,0,1,0,0,0,0,35,tharsis republic
Game1183,89,0,0,0,0,0,1,2,2,2,1,2,5,98,tharsis republic
Game1184,75,2,0,0,0,1,1,1,0,0,0,0,0,74,teractor
Game1185,94,0,0,1,4,0,2,1,0,0,0,0,2,53,saturn systems
Game1186,143,2,0,2,5,0,1,1,1,0,0,0,4,83,inventrix
Game1187,84,0,0,0,1,0,2,1,2,1,0,0,2,83,teractor
Game1188,77,2,0,0,0,1,1,1,2,0,0,0,0,32,tharsis republic
Game1189,93,0,2,0,0,2,2,4,2,0,0,0,5,97,phobolog
Game1190,75,0,0,0,1,0,2,1,2,0,0,1,1,40,helion
Game1191,90,1,0,0,0,0,2,1,2,0,0,0,0,34,teractor
Game1192,115,0,2,0,0,1,3,3,2,0,0,0,2,77,credicor
Game1193,101,1,0,0,1,0,2,1,0,0,0,0,1,64,teractor
Game1194,87,3,0,0,0,1,2,2,0,1,0,0,2,115,teractor
Game1195,84,1,0,1,1,0,2,0,1,0,0,0,0,17,inventrix
Game1196,75,3,1,1,1,1,0,1,0,0,0,0,1,49,inventrix
Game1197,86,3,0,0,1,2,1,0,2,0,1,0,1,43,credicor
Game1198,89,0,0,0,0,0,2,2,0,0,0,0,0,96,credicor
Game1199,105,2,0,0,2,1,0,0,1,0,0,0,0,51,teractor
Game1200,95,1,0,1,1,0,1,1,1,0,0,0,1,40,tharsis republic
Game1201,91,0,1,1,0,0,1,1,1,0,0,0,0,43,saturn systems
Game1202,76,1,0,1,0,0,2,2,2,0,0,0,1,51,teractor
Game1203,82,1,2,0,1,1,3,3,0,0,0,0,4,118,interplanetary cinematics
Game1204,98,2,0,0,0,1,2,3,1,1,0,0,3,120,credicor
Game1205,109,2,1,0,1,0,0,3,0,1,1,2,5,79,teractor
Game1206,118,2,1,1,1,0,0,2,0,1,0,0,2,66,inventrix
Game1207,76,2,1,0,0,0,2,2,1,1,0,1,3,96,tharsis republic
Game1208,95,2,0,0,1,0,2,3,1,1,0,0,1,78,tharsis republic
Game1209,65,2,0,0,1,0,0,0,2,1,0,1,1,61,thorgate
Game1210,106,3,0,1,1,1,0,0,0,0,0,1,0,67,ecoline
Game1211,136,3,1,1,2,0,0,0,0,0,0,0,4,63,mining guild
Game1212,101,2,0,1,0,0,1,1,3,1,1,2,3,57,tharsis republic
Game1213,90,2,0,1,2,0,2,2,2,0,0,0,3,111,teractor
Game1214,140,3,0,0,0,2,2,0,0,2,1,1,3,69,tharsis republic
Game1215,88,4,0,1,1,0,0,0,0,0,0,1,1,45,tharsis republic
Game1216,105,3,1,1,1,1,0,2,2,0,0,0,4,100,interplanetary cinematics
Game1217,82,4,0,0,0,0,1,2,0,1,0,0,3,80,inventrix
Game1218,92,1,2,1,0,0,1,2,1,1,2,1,3,80,credicor
Game1219,106,1,0,0,3,0,3,3,1,1,0,2,3,92,saturn systems
Game1220,136,2,1,0,1,1,0,1,0,1,0,0,3,63,inventrix
Game1221,91,1,1,1,3,0,1,1,0,0,1,0,0,75,teractor
Game1222,83,1,1,1,2,0,1,0,1,0,0,1,2,58,interplanetary cinematics
Game1223,122,3,2,1,2,0,1,2,2,0,0,0,4,92,inventrix
Game1224,84,1,0,0,1,0,1,1,1,1,0,1,0,72,saturn systems
Game1225,106,2,1,1,2,0,1,2,1,0,0,1,2,75,interplanetary cinematics
Game1226,129,1,2,0,1,1,1,3,1,0,0,0,9,98,credicor
Game1227,100,1,1,1,1,0,0,2,0,0,1,2,2,78,credicor
Game1228,87,0,1,0,1,0,2,1,2,0,0,0,1,67,mining guild
Game1229,93,2,0,0,1,2,1,2,1,0,0,1,5,110,credicor
Game1230,103,1,1,1,0,0,1,1,0,2,0,0,1,74,tharsis republic
Game1231,99,3,0,1,4,0,1,1,0,0,1,0,3,106,mining guild
Game1232,73,4,0,0,1,1,2,4,2,0,1,0,9,139,mining guild
Game1233,101,2,2,1,1,1,1,3,1,0,0,0,3,94,saturn systems
Game1234,122,1,0,1,3,0,1,1,2,1,0,1,8,87,tharsis republic
Game1235,82,1,0,1,2,0,2,2,1,0,0,1,3,77,interplanetary cinematics
Game1236,97,1,0,0,1,0,1,0,3,0,0,1,3,52,credicor
Game1237,101,3,0,0,1,0,0,0,1,0,1,0,1,48,thorgate
Game1238,109,5,2,1,1,0,0,4,0,2,0,0,8,151,credicor
Game1239,95,4,0,0,2,1,1,1,1,2,0,0,4,83,mining guild
Game1240,88,2,0,0,1,0,1,1,2,1,0,0,5,90,teractor
Game1241,83,1,0,0,2,0,2,2,2,0,0,0,3,59,inventrix
Game1242,82,4,0,2,0,0,3,2,1,1,0,0,2,105,interplanetary cinematics
Game1243,95,0,0,1,0,0,1,1,0,1,1,0,1,34,inventrix
Game1244,105,2,0,1,2,0,2,1,1,0,0,1,1,52,ecoline
Game1245,112,0,1,0,3,1,2,3,0,0,1,0,0,73,credicor
Game1246,108,4,1,1,1,1,0,1,0,2,1,1,3,85,credicor
Game1247,99,1,0,0,1,0,3,2,0,0,0,0,0,75,tharsis republic
Game1248,84,4,0,1,1,0,1,0,0,0,1,0,2,42,credicor
Game1249,100,2,0,0,2,1,1,2,0,3,0,0,4,87,tharsis republic
Game1250,110,3,0,1,3,1,1,1,0,1,1,1,1,63,mining guild
Game1251,72,1,0,0,2,0,2,1,0,2,0,2,3,102,mining guild
Game1252,101,4,0,2,0,0,0,0,1,0,0,1,0,67,helion
Game1253,82,0,0,0,3,0,4,2,1,0,0,0,1,42,inventrix
Game1254,94,3,0,1,2,1,1,0,0,0,0,0,0,60,interplanetary cinematics
Game1255,89,4,0,0,1,1,1,1,0,1,0,0,0,92,tharsis republic
Game1256,116,1,0,1,2,0,1,0,0,0,0,0,3,30,interplanetary cinematics
Game1257,88,1,0,0,2,0,0,0,1,1,0,0,4,43,credicor
Game1258,99,2,0,0,2,1,2,0,0,1,0,1,1,73,tharsis republic
Game1259,75,1,2,0,0,0,0,3,0,0,0,0,5,77,saturn systems
Game1260,84,1,1,1,2,0,2,1,0,1,1,0,2,67,saturn systems
Game1261,94,2,0,0,3,0,0,0,0,1,0,0,2,40,ecoline
Game1262,83,0,0,0,1,0,2,0,0,0,0,0,0,20,interplanetary cinematics
Game1263,80,3,0,1,1,0,2,2,1,0,0,0,0,89,credicor
Game1264,105,1,0,0,1,0,1,1,1,0,0,0,0,53,mining guild
Game1265,93,4,0,3,1,0,0,0,0,1,0,1,2,55,thorgate
Game1266,80,1,0,1,0,1,1,1,3,1,1,0,3,103,ecoline
Game1267,78,2,0,1,2,0,2,1,0,0,0,1,3,60,credicor
Game1268,104,2,0,1,0,0,2,1,2,1,0,0,2,54,united nations mars initiative
Game1269,87,0,3,0,0,0,1,3,1,1,0,1,6,127,teractor
Game1270,103,2,0,0,3,1,1,0,1,0,0,0,2,76,interplanetary cinematics
Game1271,94,0,2,1,2,1,1,2,1,3,0,0,5,109,teractor
Game1272,70,1,1,0,1,0,3,3,4,0,1,0,2,65,interplanetary cinematics
Game1273,105,1,1,0,0,0,1,1,2,2,1,0,4,94,credicor
Game1274,110,0,0,0,1,0,1,1,0,1,0,0,4,57,inventrix
Game1275,70,1,0,0,3,0,1,1,1,1,1,2,1,103,credicor
Game1276,147,2,1,0,2,0,3,1,1,1,0,0,2,78,tharsis republic
Game1277,94,2,1,2,4,0,1,1,0,1,0,0,2,98,saturn systems
Game1278,160,4,0,1,2,0,0,0,0,2,0,0,2,77,credicor
Game1279,104,3,1,0,2,2,1,1,2,0,0,0,6,117,credicor
Game1280,69,2,0,1,1,0,2,3,1,0,0,1,2,111,credicor
Game1281,93,0,0,0,1,0,2,2,2,0,0,1,1,43,mining guild
Game1282,74,3,0,1,1,0,1,1,0,2,0,0,3,38,ecoline
Game1283,86,0,0,0,1,0,3,1,2,0,0,0,2,75,saturn systems
Game1284,104,3,0,1,4,0,1,0,2,0,0,1,1,70,teractor
Game1285,91,2,2,0,3,0,0,2,0,1,0,0,2,101,credicor
Game1286,106,1,0,0,0,0,1,1,2,0,2,0,0,82,saturn systems
Game1287,86,2,0,0,2,1,4,1,1,1,0,1,1,79,helion
Game1288,90,0,1,0,2,0,1,4,1,2,0,1,4,99,teractor
Game1289,74,3,0,1,1,1,3,1,1,1,1,1,3,64,interplanetary cinematics
Game1290,157,2,0,0,0,2,3,3,3,2,0,0,0,110,saturn systems
Game1291,88,3,2,0,0,1,0,1,0,1,0,1,2,93,teractor
Game1292,83,1,0,1,1,0,4,2,1,0,0,0,0,69,ecoline
Game1293,101,2,0,1,1,0,1,1,1,2,3,0,1,97,teractor
Game1294,85,2,1,0,4,0,1,1,1,0,0,1,3,74,inventrix
Game1295,104,1,0,0,1,0,2,3,2,1,0,0,2,108,credicor
Game1296,88,4,0,1,0,1,1,0,1,0,0,0,3,78,thorgate
Game1297,95,1,0,0,2,0,2,0,0,2,1,2,4,69,saturn systems
Game1298,114,1,0,0,1,0,1,0,2,1,1,0,1,31,interplanetary cinematics
Game1299,101,0,0,1,1,0,4,4,1,0,0,0,0,56,helion
Game1300,117,0,0,0,3,0,2,2,0,1,1,2,2,109,teractor
Game1301,75,2,0,0,3,1,1,1,2,0,0,0,0,59,ecoline
Game1302,75,1,0,1,1,0,2,2,0,1,0,0,0,62,tharsis republic
Game1303,92,1,0,1,1,0,1,0,0,0,1,0,0,33,interplanetary cinematics
Game1304,90,1,0,1,1,0,0,0,2,1,1,0,1,55,interplanetary cinematics
Game1305,102,0,0,0,0,0,0,0,1,4,0,0,2,64,tharsis republic
Game1306,78,2,0,0,1,0,2,1,1,2,0,0,4,73,saturn systems
Game1307,115,0,1,0,1,0,2,4,0,0,0,0,3,57,saturn systems
Game1308,104,2,0,0,2,0,2,2,2,1,0,0,1,113,mining guild
Game1309,108,1,1,1,1,1,2,4,0,0,0,1,1,121,tharsis republic
Game1310,66,3,0,0,0,0,1,2,2,0,1,0,0,91,helion
Game1311,77,1,0,1,2,0,1,2,1,0,0,0,1,72,mining guild
Game1312,113,1,1,0,0,1,0,2,0,0,0,0,3,70,helion
Game1313,82,3,0,0,1,1,0,0,0,0,0,0,3,55,mining guild
Game1314,94,1,0,1,1,0,2,2,2,0,0,0,0,63,tharsis republic
Game1315,92,1,1,1,0,0,3,3,2,0,1,0,1,66,teractor
Game1316,87,1,3,0,1,0,0,2,0,0,0,0,6,76,credicor
Game1317,80,0,1,0,0,2,2,2,0,0,0,0,3,68,phobolog
Game1318,86,1,0,0,3,1,0,1,0,0,0,0,6,63,credicor
Game1319,73,1,0,0,3,0,1,1,0,1,1,0,3,90,inventrix
Game1320,82,2,0,1,0,1,2,1,0,0,0,1,1,72,tharsis republic
Game1321,74,1,0,0,0,0,1,0,0,1,0,0,0,41,mining guild
Game1322,80,0,0,0,1,0,1,0,1,2,0,3,1,48,teractor
Game1323,101,0,1,1,1,0,2,4,1,0,0,0,2,101,credicor
Game1324,95,3,0,1,0,0,1,1,0,0,0,0,0,57,mining guild
Game1325,98,1,1,0,0,0,1,1,3,0,0,0,1,38,teractor
Game1326,89,4,0,1,1,1,1,1,0,1,0,0,0,69,ecoline
Game1327,68,2,2,1,0,0,0,1,1,1,0,1,5,72,teractor
Game1328,99,2,0,0,2,0,0,0,1,0,0,0,2,47,ecoline
Game1329,80,3,0,2,2,0,2,1,0,0,0,0,1,78,saturn systems
Game1330,78,2,1,1,1,0,0,0,1,0,0,1,1,49,credicor
Game1331,105,1,0,0,2,0,1,2,1,1,0,0,5,81,saturn systems
Game1332,86,0,0,0,0,0,4,3,1,1,1,0,0,105,credicor
Game1333,91,3,0,1,1,0,0,0,1,0,0,1,1,53,teractor
Game1334,87,2,0,0,0,0,1,2,1,1,0,0,0,86,credicor
Game1335,96,1,0,1,2,0,1,1,1,0,0,1,0,65,teractor
Game1336,99,1,1,0,0,0,1,1,2,0,0,0,2,54,mining guild
Game1337,90,2,0,0,0,0,1,2,1,0,0,1,0,76,tharsis republic
Game1338,92,1,0,0,0,1,1,0,0,0,0,1,0,41,helion
Game1339,104,1,0,0,2,1,1,0,0,0,0,1,0,31,mining guild
Game1340,75,4,1,0,1,0,1,1,1,0,0,2,4,84,credicor
Game1341,79,1,0,1,1,0,4,0,1,0,0,0,0,32,helion
Game1342,98,4,1,0,4,1,0,0,1,1,0,1,4,69,credicor
Game1343,89,0,1,0,1,0,3,3,0,1,0,1,0,90,teractor
Game1344,87,1,0,0,0,1,2,1,2,1,0,0,0,64,teractor
Game1345,65,0,0,0,1,0,4,3,2,0,0,1,0,72,tharsis republic
Game1346,97,1,1,0,0,0,2,1,0,0,0,0,2,55,saturn systems
Game1347,110,5,0,0,2,2,0,0,1,0,0,0,2,69,interplanetary cinematics
Game1348,88,2,1,1,0,0,0,1,1,0,0,0,2,47,tharsis republic
Game1349,81,1,1,0,1,1,0,2,0,0,0,0,3,72,credicor
Game1350,90,2,0,1,0,0,0,0,0,1,0,0,1,39,credicor
Game1351,96,2,0,1,2,1,0,3,1,0,0,0,4,91,phobolog
Game1352,127,5,0,1,2,2,1,0,1,2,0,1,1,93,mining guild
Game1353,89,3,0,1,1,0,0,0,0,1,0,0,1,28,teractor
Game1354,82,2,0,1,1,1,4,3,2,0,0,0,0,77,ecoline
Game1355,127,2,2,0,1,0,1,3,1,1,0,1,2,155,phobolog
Game1356,82,2,2,0,1,1,1,2,1,2,1,1,5,77,teractor
Game1357,78,1,0,1,0,0,0,0,1,2,0,0,0,28,phobolog
Game1358,80,1,1,0,2,0,0,1,0,0,1,0,4,55,interplanetary cinematics
Game1359,93,2,0,0,1,1,2,1,1,0,1,0,0,61,teractor
Game1360,91,1,0,0,2,0,1,0,0,0,0,1,0,18,ecoline
Game1361,93,0,1,1,2,0,2,4,1,1,0,1,2,104,phobolog
Game1362,126,1,3,0,1,1,1,3,0,1,0,1,5,124,mining guild
Game1363,75,1,0,1,3,0,0,2,1,0,0,0,2,67,teractor
Game1364,86,3,0,0,3,1,0,0,0,2,0,0,4,95,interplanetary cinematics
Game1365,93,0,1,1,1,0,1,3,1,1,0,0,0,87,ecoline
Game1366,89,1,0,2,2,0,0,0,0,2,0,0,3,62,inventrix
Game1367,84,4,0,1,0,1,0,0,1,1,0,1,1,82,interplanetary cinematics
Game1368,113,2,0,1,0,1,0,0,0,2,0,2,0,52,helion
Game1369,93,1,0,1,1,1,0,1,1,1,0,0,0,77,tharsis republic
Game1370,108,1,0,0,1,1,1,2,0,0,0,0,3,63,inventrix
Game1371,97,4,1,2,0,1,0,1,0,0,1,1,1,73,teractor
Game1372,91,3,0,0,1,2,0,1,0,2,2,1,7,91,credicor
Game1373,87,1,0,1,0,0,2,1,0,0,0,1,1,55,tharsis republic
Game1374,74,3,0,2,1,0,0,0,1,2,0,0,1,59,tharsis republic
Game1375,86,3,0,1,1,0,2,2,2,0,1,0,2,71,helion
Game1376,104,3,0,1,0,1,0,1,0,0,0,0,1,85,interplanetary cinematics
Game1377,85,3,0,1,2,0,1,1,1,0,0,0,3,56,credicor
Game1378,82,1,0,0,1,0,1,0,1,0,2,0,1,56,inventrix
Game1379,108,1,1,1,2,0,1,2,0,1,1,1,4,99,credicor
Game1380,95,3,0,1,0,0,1,1,1,1,0,0,2,88,inventrix
Game1381,108,0,0,0,0,0,1,2,0,0,0,0,0,66,helion
Game1382,84,3,0,0,3,1,1,1,1,0,0,0,2,62,mining guild
Game1383,83,2,0,0,0,0,1,0,0,2,0,0,0,51,united nations mars initiative
Game1384,71,5,0,1,1,0,1,1,1,0,0,1,0,54,united nations mars initiative
Game1385,110,3,0,2,2,0,1,1,0,0,0,0,3,89,interplanetary cinematics
Game1386,83,2,0,1,0,1,1,1,2,1,0,0,2,87,ecoline
Game1387,120,2,1,0,3,0,2,4,2,2,0,0,3,113,teractor
Game1388,123,1,0,0,1,0,3,2,0,1,1,0,3,72,teractor
Game1389,103,1,1,0,0,1,1,3,0,0,0,0,6,94,saturn systems
Game1390,121,1,0,0,0,0,2,2,1,2,0,0,0,79,credicor
Game1391,110,3,0,2,2,0,1,1,0,0,0,1,1,62,tharsis republic
Game1392,103,2,0,2,2,0,2,1,0,0,0,0,0,76,credicor
Game1393,87,0,1,0,0,0,1,2,3,0,0,0,2,81,credicor
Game1394,102,2,0,3,3,0,1,1,1,3,1,1,6,97,tharsis republic
Game1395,87,3,0,1,2,0,1,0,1,0,0,0,3,46,teractor
Game1396,94,2,0,0,0,0,2,1,0,2,0,0,2,95,ecoline
Game1397,93,2,1,0,0,1,2,2,0,0,0,0,2,89,phobolog
Game1398,111,1,0,1,0,0,1,0,1,0,0,0,0,35,mining guild
Game1399,94,1,0,0,0,0,0,0,1,2,1,0,1,72,credicor
Game1400,123,2,1,0,0,1,1,1,0,0,0,0,1,82,saturn systems
Game1401,119,3,0,1,3,0,0,2,0,0,0,1,5,75,interplanetary cinematics
Game1402,81,3,0,1,2,0,0,1,2,0,0,0,2,46,credicor
Game1403,84,2,1,1,1,0,0,1,0,1,0,0,2,42,credicor
Game1404,94,0,0,0,1,0,0,0,3,0,1,2,0,36,tharsis republic
Game1405,73,1,0,0,0,0,1,1,0,3,1,0,0,86,credicor
Game1406,104,1,0,0,2,0,2,1,0,0,0,0,1,62,mining guild
Game1407,113,1,1,0,0,0,1,2,0,0,0,0,2,56,interplanetary cinematics
Game1408,76,0,1,0,0,1,0,1,2,0,0,0,4,56,credicor
Game1409,86,0,0,0,0,0,0,0,3,1,1,0,2,49,tharsis republic
Game1410,81,2,0,1,2,0,1,2,0,0,0,0,1,59,mining guild
Game1411,61,3,0,0,1,0,0,0,1,1,1,0,1,43,credicor
Game1412,71,1,2,0,1,1,1,3,0,1,0,1,0,99,credicor
Game1413,97,1,0,0,0,0,1,1,1,4,2,1,4,69,teractor
Game1414,108,2,0,1,1,1,2,0,0,0,0,0,0,42,tharsis republic
Game1415,66,2,0,0,0,2,1,1,0,1,1,0,1,88,ecoline
Game1416,94,2,0,1,0,1,1,1,1,1,0,1,0,55,ecoline
Game1417,85,1,2,0,0,0,0,2,0,0,0,0,2,75,saturn systems
Game1418,81,2,2,0,0,0,0,0,1,0,0,0,4,44,interplanetary cinematics
Game1419,77,1,0,2,1,1,0,0,1,0,0,0,2,52,ecoline
Game1420,99,1,2,1,1,0,0,2,0,0,0,1,2,92,tharsis republic
Game1421,90,4,1,2,0,0,0,1,0,0,0,0,2,58,thorgate
Game1422,94,1,1,0,0,0,1,2,1,0,0,0,2,48,ecoline
Game1423,82,1,2,1,2,0,1,4,0,1,0,0,1,75,credicor
Game1424,93,0,1,0,0,0,0,3,0,0,0,0,3,50,saturn systems
Game1425,83,1,0,0,0,0,0,0,0,0,0,0,0,20,tharsis republic
Game1426,81,0,0,0,0,0,0,1,1,0,0,0,0,31,saturn systems
Game1427,79,0,0,1,2,0,0,0,0,2,0,0,1,60,ecoline
Game1428,111,1,0,0,0,0,1,1,0,0,0,0,0,31,interplanetary cinematics
Game1429,106,1,0,0,2,0,2,0,0,0,0,0,1,36,saturn systems
Game1430,89,1,2,0,1,1,1,3,1,0,0,0,4,97,mining guild
Game1431,90,0,2,1,2,0,0,2,1,1,0,0,2,101,phobolog
Game1432,103,2,1,0,0,0,1,2,0,0,0,2,2,78,helion
Game1433,108,1,1,0,0,0,1,2,0,1,0,0,4,56,saturn systems
Game1434,81,0,2,1,0,0,1,3,0,0,0,0,1,100,phobolog
Game1435,89,2,0,2,2,0,2,1,0,0,0,0,1,56,interplanetary cinematics
Game1436,117,1,0,0,0,0,1,1,0,0,0,0,0,22,saturn systems
Game1437,87,0,0,1,3,0,1,1,0,1,0,1,3,73,inventrix
Game1438,106,1,1,0,2,1,0,1,0,0,0,0,4,47,teractor
Game1439,86,0,0,0,0,0,2,1,2,1,0,0,0,57,teractor
Game1440,90,0,0,0,0,0,3,0,2,0,1,0,0,21,interplanetary cinematics
Game1441,93,0,0,0,1,0,0,0,0,0,1,0,3,20,inventrix
Game1442,83,1,0,1,0,1,0,1,2,0,0,0,4,80,phobolog
Game1443,93,0,1,0,1,0,1,2,0,0,0,0,2,75,inventrix
Game1444,89,0,1,1,2,1,1,2,0,1,0,0,0,61,credicor
Game1445,79,0,0,0,0,0,1,0,1,1,0,0,0,15,interplanetary cinematics
Game1446,92,0,1,0,1,0,0,1,1,0,0,0,0,60,teractor
Game1447,80,3,1,0,1,1,0,0,0,0,0,1,1,66,interplanetary cinematics
Game1448,97,1,0,0,4,0,0,0,0,0,0,0,4,42,mining guild
Game1449,87,2,0,0,1,0,0,0,0,1,0,0,2,37,mining guild
Game1450,84,3,0,2,4,0,0,0,0,0,0,0,0,49,thorgate
Game1451,96,3,1,0,1,1,0,1,0,3,0,0,2,76,credicor
Game1452,101,1,1,0,0,1,1,2,2,0,0,0,1,85,mining guild
Game1453,94,4,0,0,3,2,0,0,0,1,1,1,1,88,tharsis republic
Game1454,83,3,0,1,0,0,0,1,0,2,2,0,2,105,helion
Game1455,142,3,0,0,0,0,1,0,2,0,1,1,0,51,mining guild
Game1456,108,0,0,0,0,0,4,1,2,0,0,0,0,47,teractor
Game1457,93,0,0,0,0,0,2,0,0,1,2,0,0,54,tharsis republic
Game1458,87,0,0,0,1,0,4,2,1,0,0,0,0,42,ecoline
Game1459,82,1,0,1,0,0,0,0,1,0,1,0,0,20,credicor
Game1460,89,1,0,1,0,0,2,1,0,2,1,0,3,74,saturn systems
Game1461,87,2,2,1,1,0,0,2,0,0,1,0,2,72,phobolog
Game1462,104,2,0,0,1,1,3,3,1,1,0,1,2,100,credicor
Game1463,86,0,0,0,3,0,1,1,1,0,1,0,4,42,inventrix
Game1464,90,0,0,1,0,0,0,1,0,0,1,1,0,72,helion
Game1465,120,1,0,0,2,0,1,1,2,0,0,0,2,38,credicor
Game1466,118,1,2,1,2,0,0,1,0,0,0,0,1,59,inventrix
